id_del_portafolio,referencia_del_proceso,entidad,departamento_entidad,ciudad_entidad,modalidad_de_contratacion,tipo_de_contrato,estado_del_procedimiento,precio_base,valor_total_adjudicacion,proveedores_unicos_con,duracion,unidad_de_duracion,fecha_de_publicacion_del
CO1.BDOS.4935645,SAMC 2023 - 115 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),IDERF,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,122102571,116004521,3,45,día(s),2023-09-25T00:00:00.000
CO1.BDOS.4917336,SP-LP-005-2023 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Licitación pública Obra Publica,Obra,Seleccionado,480212863,451906000,17,0,día(s),2023-09-22T00:00:00.000
CO1.BDOS.4924508,SAMC-005-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),INSTITUTO MUNICIPAL DE TURISMO CULTURA Y FOMENTO DE GIRARDOT,Cundinamarca,Girardot,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,184269592,184079080,2,45,día(s),2023-09-22T00:00:00.000
CO1.BDOS.4971842,02,IED INSTITUTO AGRICOLA PEÑA NEGRA,Cundinamarca,Cachipay,Contratación régimen especial (con ofertas),Obra,Seleccionado,30000000,26494688,0,30,día(s),2023-09-22T00:00:00.000
CO1.BDOS.4893390,SA 2023-0847 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,285334863,18,6,Mes(es),2023-09-22T00:00:00.000
CO1.BDOS.4905723,SP-SAMC-010-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,305212002,305169418,3,0,día(s),2023-09-20T00:00:00.000
CO1.BDOS.4969654,SMC 2023-118,IDERF,Cundinamarca,Fusagasugá,Mínima cuantía,Obra,Seleccionado,0,20208424,2,1,Mes(es),2023-09-20T00:00:00.000
CO1.BDOS.4410895,LP-004-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Licitación pública Obra Publica,Obra,Seleccionado,5598211297,5360634579,22,180,día(s),2023-09-20T00:00:00.000
CO1.BDOS.4891486,SAMC-CMC-CBA-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207426460,99768820,2,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4920402,SAMC_17 DE 2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,204176590,204175670,1,45,día(s),2023-09-18T00:00:00.000
CO1.BDOS.4891486,SAMC-CMC-CBA-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207426460,99768820,2,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4891486,SAMC-CMC-CBA-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207426460,7682935,2,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4891486,SAMC-CMC-CBA-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207426460,99710785,2,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4891486,SAMC-CMC-CBA-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207426460,7682935,2,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4874148,SAMC 02 DE 2023 EFINPEC SERVICIO MANT AREAS ARQUIT (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESCUELA DE FORMACION INPEC,Cundinamarca,No Definido,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,999983323,844367844,0,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4891486,SAMC-CMC-CBA-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,207426460,99710785,2,3,Mes(es),2023-09-18T00:00:00.000
CO1.BDOS.4858977,LPO-009-2023 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Licitación pública Obra Publica,Obra,Seleccionado,370445308,369842082,1,0,día(s),2023-09-15T00:00:00.000
CO1.BDOS.4858977,LPO-009-2023 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Licitación pública Obra Publica,Obra,Seleccionado,370445308,369842082,1,0,día(s),2023-09-15T00:00:00.000
CO1.BDOS.4883368,FACATATIVA-SA-022-23 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,184618857,3,3,Mes(es),2023-09-14T00:00:00.000
CO1.BDOS.4886218,SAMC.OP-003-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE LA CALERA CUNDINAMARCA,Cundinamarca,La Calera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,106881924,101673282,10,4,Mes(es),2023-09-14T00:00:00.000
CO1.BDOS.4821596,SAMC-013-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,210482592,210468454,1,60,día(s),2023-09-14T00:00:00.000
CO1.BDOS.4934043,MC-049-2023,MUNICIPIO DE SOACHA..,Cundinamarca,Soacha,Mínima cuantía,Obra,Seleccionado,72100000,70739550,2,3,Mes(es),2023-09-13T00:00:00.000
CO1.BDOS.4873412,SAMC-032-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,424051758,404969426,7,2,Mes(es),2023-09-13T00:00:00.000
CO1.BDOS.4878229,SAMC-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE TABIO,Cundinamarca,Tabio,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,286953769,6,3,Mes(es),2023-09-12T00:00:00.000
CO1.BDOS.4878229,SAMC-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE TABIO,Cundinamarca,Tabio,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,286953769,6,3,Mes(es),2023-09-12T00:00:00.000
CO1.BDOS.4900940,MA-SAMC-OPITPH-SP-10-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,200000000,188884264,6,2,Mes(es),2023-09-12T00:00:00.000
CO1.BDOS.4878229,SAMC-007-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA DE TABIO,Cundinamarca,Tabio,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,286953769,6,3,Mes(es),2023-09-12T00:00:00.000
CO1.BDOS.4884081,SA 2023- 0839 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,261330812,261330812,1,4,Mes(es),2023-09-12T00:00:00.000
CO1.BDOS.4881881,SAMC-CMC-CBA-006-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),SENA REGIONAL CUNDINAMARCA Grupo Administrativo CBA,Cundinamarca,Mosquera,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,290235960,284544223,2,3,Mes(es),2023-09-12T00:00:00.000
CO1.BDOS.4896286,MA-SP-SAMC-009-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,283202592,6,2,Mes(es),2023-09-11T00:00:00.000
CO1.BDOS.4866592,SP-SAMC-009-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,206092585,206092298,3,0,día(s),2023-09-11T00:00:00.000
CO1.BDOS.4881449,SAMC-045-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,299762700,1,3,Mes(es),2023-09-11T00:00:00.000
CO1.BDOS.4886739,FACATATIVA-SA-023-23 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,85728484,83747280,1,1,Mes(es),2023-09-11T00:00:00.000
CO1.BDOS.4934795,014-2023,EMPRESAS PUBLICAS DE NILO S.A.S. E.S.P. - EMPUNILO S.A.S. E.S.P.,Cundinamarca,Nilo,Contratación régimen especial (con ofertas),Obra,Seleccionado,205351727,205000000,1,2,Mes(es),2023-09-11T00:00:00.000
CO1.BDOS.4876126,SA 2023-0837 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,275494279,261389430,8,4,Mes(es),2023-09-08T00:00:00.000
CO1.BDOS.4864592,LP 10 DE 2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Licitación pública Obra Publica,Obra,Seleccionado,900000000,860324292,21,75,día(s),2023-09-08T00:00:00.000
CO1.BDOS.4864998,LP 2023-0831  (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Licitación pública Obra Publica,Obra,Seleccionado,1610461681,1603373278,2,3,Mes(es),2023-09-08T00:00:00.000
CO1.BDOS.4876126,SA 2023-0837 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,275494279,261389430,8,4,Mes(es),2023-09-08T00:00:00.000
CO1.BDOS.4876126,SA 2023-0837 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,275494279,261389430,8,4,Mes(es),2023-09-08T00:00:00.000
CO1.BDOS.4861405,SAMC-043-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,232507283,231778685,1,3,Mes(es),2023-09-08T00:00:00.000
CO1.BDOS.4915794,013-2023,EMPRESAS PUBLICAS DE NILO S.A.S. E.S.P. - EMPUNILO S.A.S. E.S.P.,Cundinamarca,Nilo,Contratación régimen especial (con ofertas),Obra,Seleccionado,121787048,121768797,1,2,Mes(es),2023-09-07T00:00:00.000
CO1.BDOS.4915967,012-2023,EMPRESAS PUBLICAS DE NILO S.A.S. E.S.P. - EMPUNILO S.A.S. E.S.P.,Cundinamarca,Nilo,Contratación régimen especial (con ofertas),Obra,Seleccionado,172073269,172073269,1,3,Mes(es),2023-09-07T00:00:00.000
CO1.BDOS.4849507,SP-LP-004-2023 (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE VILLAPINZON,Cundinamarca,Villapinzón,Licitación pública Obra Publica,Obra,Seleccionado,1395104895,1329237697,7,0,día(s),2023-09-07T00:00:00.000
CO1.BDOS.4900539,083- MC - CENAC TOLEMAIDA- 2023,CENAC TOLEMAIDA,Cundinamarca,Nilo,Mínima cuantía,Obra,Seleccionado,47800000,47800000,8,0,día(s),2023-09-07T00:00:00.000
CO1.BDOS.4839924,LP-AMS-2023-0013 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE SOPO,Cundinamarca,Sopó,Licitación pública Obra Publica,Obra,Seleccionado,5697793490,5522589034,7,3,Mes(es),2023-09-07T00:00:00.000
CO1.BDOS.4844801,FACATATIVA-LP-008-23 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE FACATATIVA,Cundinamarca,Facatativá,Licitación pública Obra Publica,Obra,Seleccionado,1795652188,1708922814,22,3,Mes(es),2023-09-07T00:00:00.000
CO1.BDOS.4850308,SAMC-041-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,478399907,461601110,5,2,Mes(es),2023-09-06T00:00:00.000
CO1.BDOS.4828540,010-MDN-CGFM-DIGSA-JEFSA-FAC-CAMAN-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ESM COMANDO AÉREO DE MANTENIMIENTO,Cundinamarca,Madrid,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,450000000,449999919,4,4,Mes(es),2023-09-06T00:00:00.000
CO1.BDOS.4913571,ADS-MIC-027-2023,MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Mínima cuantía,Obra,Seleccionado,30217959,28114074,1,1,Mes(es),2023-09-06T00:00:00.000
CO1.BDOS.4876119,SAMC-015-2023 (Presentación de oferta),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Seleccion Abreviada Menor Cuantia Sin Manifestacion Interes,Obra,Seleccionado,1205797102,1198108366,2,4,Mes(es),2023-09-06T00:00:00.000
CO1.BDOS.4860408,SA-MC-021-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),MUNICIPIO DE UBATE,Cundinamarca,Villa De San Diego De Ubate,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,100000000,99999066,1,2,Mes(es),2023-09-05T00:00:00.000
CO1.BDOS.4864976,SAMC-002-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),INSTITUTO MUNICIPAL DE VIVIENDA DE INTERÉS SOCIAL CAJICA,Cundinamarca,Cajicá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,91559640,91559234,1,2,Mes(es),2023-09-05T00:00:00.000
CO1.BDOS.4850328,SAMC_14 DE 2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL DE VILLETA,Cundinamarca,Villeta,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,151786942,151786942,2,60,día(s),2023-09-05T00:00:00.000
CO1.BDOS.4827853,OPTIMIZACIÓN DE LA RED CONDUCCIÓN DEL ACUEDUCTO DE (Fase de Selección (Presentación de ofertas)),MUNICIPIO DE CABRERA,Cundinamarca,No Definido,Licitación pública Obra Publica,Obra,Seleccionado,628953119,608142507,5,65,día(s),2023-09-04T00:00:00.000
CO1.BDOS.4852140,SAMC-042-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,216999777,216864318,1,2,Mes(es),2023-09-04T00:00:00.000
CO1.BDOS.4876702,MA-SAMC-OPITPH-SP-008-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ANOLAIMA,Cundinamarca,Anolaima,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,300000000,282141327,4,2,Mes(es),2023-09-04T00:00:00.000
CO1.BDOS.4858475,SAMC-044-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPIO DE ZIPAQUIRA,Cundinamarca,Zipaquirá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,170000000,169859091,1,3,Mes(es),2023-09-04T00:00:00.000
CO1.BDOS.4805743,LP-001-2023 (Fase de Selección (Presentación de ofertas)),CENTRO CULTURAL BACATA,Cundinamarca,Funza,Licitación pública Obra Publica,Obra,Seleccionado,714674940,663837130,39,3,Mes(es),2023-08-31T00:00:00.000
CO1.BDOS.4846469,SA-192-DISAN-EJC-DMTOL-2023 (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),DISPENSARIO MEDICO TOLEMAIDA.,Cundinamarca,Nilo,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,332469170,322587834,9,3,Mes(es),2023-08-31T00:00:00.000
CO1.BDOS.4836590,LP-011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,1755000000,1677257684,7,4,Mes(es),2023-08-31T00:00:00.000
CO1.BDOS.4827687,SA 2023-0818. (Manifestación de interés (Menor Cuantía)) (Presentación de oferta),ALCALDIA MUNICIPAL FUSAGASUGA,Cundinamarca,Fusagasugá,Selección Abreviada de Menor Cuantía,Obra,Seleccionado,518091780,489396387,17,2,Mes(es),2023-08-31T00:00:00.000
CO1.BDOS.4836590,LP-011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,1755000000,1677257684,7,4,Mes(es),2023-08-31T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,1299697206,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4826402,LP-010-2023 (Fase de Selección (Presentación de ofertas)),ALCALDÍA MUNICIPAL DE MADRID CUNDINAMARCA,Cundinamarca,Madrid,Licitación pública Obra Publica,Obra,Seleccionado,412919477,381660729,8,4,Mes(es),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
CO1.BDOS.4824414,LICITACIÓN PÚBLICA No LP 011-2023 (Fase de Selección (Presentación de ofertas)),ALCALDIA MUNICIPAL DE CHIA,Cundinamarca,Chía,Licitación pública Obra Publica,Obra,Seleccionado,2924208903,626610584,25,90,día(s),2023-08-30T00:00:00.000
